Sample,Taxa,relabs,Metabollic group,Notes,Source
FOV-ROV16-R01-M phyloFlash,Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales,0.04331040292011793,Parasitic,Contam?,
FOV-ROV16-R01-M phyloFlash,Bacteria;Patescibacteria;Parcubacteria;(Parcubacteria),0.0410290607889934,Fermentative,"Believed to be one of the few aerobes of the CPR, could be syntrophic","Nelson and Stegen, The reduced genomes of Parcubacteria (OD1) contain signatures of a symbiotic lifestyle, 2015, https://doi.org/10.3389/fmicb.2015.00713"
FOV-ROV16-R01-M phyloFlash,Bacteria;Gemmatimonadota;PAUC43f marine benthic group;uncultured bacterium,0.03527305910430998,Unknown,"Often reported, doesn't appear to be well understood","1) Chen et al ., Diversity, Biogeography, and Biodegradation Potential of Actinobacteria in the Deep-Sea Sediments along the Southwest Indian Ridge , 2016,  https://doi.org/10.3389/fmicb.2016.01340 "
FOV-ROV16-R01-M phyloFlash,Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales,0.02776217885722308,Fermentative / heterotroph,"Supposedly an anerobic transitor, acting as the intermediary between aerobes (by eating them or their byproducts) and providing H2 and acetate syntrophically to Anaerobes)","1) Liu et al., Insights into the ecology, evolution, and metabolism of the widespread Woesearchaeotal lineages, 2018
https://doi.org/10.1186/s40168-018-0488-2
"
FOV-ROV16-R01-M phyloFlash,Bacteria;Planctomycetota;Planctomycetes;Planctomycetales,0.02625298329355609,Fermentative / heterotroph,"Diverse group of ""float and grab"" bacteria. Interestingly some have nuclear envelopes, a unique trait among the prokaryotes",Brock p 538
FOV-ROV16-R01-M phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,0.02253264074126071,Too diverse to draw any conclusion,Generally nitrogen fixating bacteria where some have been associated with arscenic rich shallow hydrothermal vents before,"Coneye T, The Family Burkholderiaceae in: The Prokaryotes, 2013., https://doi.org/10.1007/978-3-642-30197-1_239"
FOV-ROV16-R01-M phyloFlash,Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales,0.01993542046890355,Unknown,Poorly defined group whoose only defined characteristic is that it is hypothesised to be magnetotactile,"Koziaeva et al.,  Biodiversity of Magnetotactic Bacteria in the Freshwater Lake Beloe Bordukovskoe, Russia,  2020, https://doi.org/10.1134/S002626172003008X"
FOV-ROV16-R01-M phyloFlash,Bacteria;Patescibacteria;Microgenomatia;(Microgenomatia),0.01902288361645374,Unknown,"One of the smallest observed genomes, the entire phyla consists of mostly of subsurface organisms that lack critical genes for full metabolisms","Herrmann et al, Predominance of Cand. Patescibacteria in Groundwater Is Caused by Their Preferential Mobilization From Soils and Flourishing Under Oligotrophic Conditions, 2019"
FOV-ROV16-R01-M phyloFlash,Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales,0.01898778604520567,NRB,"Faculative anaerobic, obligate heterotroph whose nitrate reducing abilities has been associated with the increase in ammonia in water purification contexts","Rosenberg et al, The Prokaryotes – Other Major Lineages of Bacteria and the Archaea, DOI 10.1007/978-3-642-38954-2_143
2) Grießmeier et al, Investigation of different nitrogen reduction routes and their key microbial players in wood chip-driven denitrification beds, 2017, https://doi.org/10.1038/s41598-017-17312-2"
FOV-ROV16-R01-M phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;(Alphaproteobacteria),0.01853151761898077,,,
FOV-ROV16-R01-M phyloFlash,Bacteria;Planctomycetota;Phycisphaerae;CCM11a,0.01839112733398849,SRB / Fermentative,"Purely hypothesised so far, has not been well characterised to my knowledge. Lise Øvreås was one of the princiipial investigators so maybe ask what its all about?","Storesund and Øvreås., Diversity of Planctomycetes in iron-hydroxide deposits from the Arctic Mid Ocean Ridge (AMOR) and description of Bythopirellula goksoyri gen. nov., sp. nov., a novel Planctomycete from deep sea iron-hydroxide deposits., 2013., DOI: 10.1007/s10482-013-0019-x"
FOV-ROV16-R01-M phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;(Gammaproteobacteria),0.01775937105152323,,Too diverse to draw any conclusion,
FOV-ROV16-R01-M phyloFlash,Bacteria;Patescibacteria;Parcubacteria;uncultured bacterium,0.01632037063035238,Parasitic,"Little is known about this candidate superphylum, but they are generally observed in anoxic zones and do not have a bunch of necessary genes, so the leading hypothesis is that they are either obligate ectosymbionts or parasitic ","Nelson and Stegen, The reduced genomes of Parcubacteria (OD1) contain signatures of a symbiotic lifestyle, 2015, https://doi.org/10.3389/fmicb.2015.00713"
FOV-ROV16-R01-M phyloFlash,Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,0.01495156535167766,AO,Aerobic psychro-mesophile abundant in the worlds ocean.,"Konneke., Isolation of an autotrophic ammonia-oxidizing marine archaeon 2005., https://doi.org/10.1038/nature03911"
FOV-ROV16-R01-M phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis,0.01449529692545276,Unknown,Incearte Sedis means it cannot be placed,
FOV-ROV16-R01-M phyloFlash,Bacteria;Planctomycetota;Phycisphaerae;S-70,0.01368805278674716,Unknown,"Some are moderately thermophillic, and some are faculative aerobes while some are fucalitive anaerobes ","1) Fukunaga, Phycisphaera mikurensis gen. nov., sp. nov., isolated from a marine alga, and proposal of Phycisphaeraceae fam. nov., Phycisphaerales ord. nov. and Phycisphaerae classis nov. in the phylum Planctomycetes,  2009, https://doi.org/10.2323/jgam.55.267
2) Kovaleva, Tepidisphaera mucosa gen. nov., sp. nov., a moderately thermophilic member of the class Phycisphaerae in the phylum Planctomycetes, and proposal of a new family, Tepidisphaeraceae fam. nov., and a new order, Tepidisphaerales ord. nov 2015, https://doi.org/10.1099/ijs.0.070151-0"
FOV-ROV16-R01-M phyloFlash,Bacteria;Planctomycetota;Planctomycetes;Pirellulales,0.0122490523655763,Fermentative,Ubiquitous aquatic bacteria that thrive in micro- to anoxic environments,"Dedysh and Ivanova, Planctomycetes in boreal and subarctic wetlands: diversity patterns and potential ecological functions,  2019. https://doi.org/10.1093/femsec/fiy227"
FOV-ROV16-R01-M phyloFlash,Bacteria;Patescibacteria;Microgenomatia;Candidatus Woesebacteria,0.0117927839393514,Unknown,Often observed but does not appear to characterised to a large (or any) extent. Allthough interestingly it appears to have an unexpected amount of CRISPR-Cas capacitites,"Chen et al, Candidate Phyla Radiation Roizmanbacteria From Hot Springs Have Novel and Unexpectedly Abundant CRISPR-Cas Systems, 2019
https://doi.org/10.3389/fmicb.2019.00928"
FOV-ROV16-R01-M phyloFlash,Bacteria;Chloroflexi;Anaerolineae;SBR1031,0.01172258879685526,Fermentative,"Is hypothesised to be anaerobic fermentative, but some suggest it could be innvolved in syntrophic methanogensis","1) Xia et al., Cellular adhesiveness and cellulolytic capacity in Anaerolineae revealed by omics-based genome interpretation, 2016; 
https://doi.org/10.1186/s13068-016-0524-z"
FOV-ROV16-R01-M phyloFlash,Bacteria;Patescibacteria;(Patescibacteria);(Patescibacteria),0.01154710094061491,Anaerobic Heterotroph,"Known to have the genes required to oxidise carbohodyrates, but the reduction target appears to not have been identified. Interestingly, this phyla  appears to have min-maxed its genome in tearms of efficiency, having a very small, but functional genomes and very little redundancy","Tian et al, Small and mighty: adaptation of superphylum Patescibacteria to groundwater environment drives their genome simplicity, 2020
https://doi.org/10.1186/s40168-020-00825-w"
FOV-ROV16-R01-M phyloFlash,Bacteria;Patescibacteria;Parcubacteria;Candidatus Kaiserbacteria,0.01133651551312649,Fermentative? (Parsitic),Little is known in detail about it as it was described relatively recently ,"Vigneron et al 2020, Ultra-small and abundant: Candidate phyla radiation bacteria are potential catalysts of carbon transformation in a thermokarst lake ecosystem, https://doi.org/10.1002/lol2.10132"
FOV-ROV16-R01-M phyloFlash,Bacteria;Gemmatimonadota;PAUC43f marine benthic group;(PAUC43f marine benthic group),0.01077495437315738,Too diverse to draw any conclusion,"Or more accurately, they are believed to be individually metabolicly capable to survive on a variety of nutrientes, although they are generally aerobic","1) Chen et al ., Diversity, Biogeography, and Biodegradation Potential of Actinobacteria in the Deep-Sea Sediments along the Southwest Indian Ridge , 2016,  https://doi.org/10.3389/fmicb.2016.01340 "
FOV-ROV16-R01-M phyloFlash,Archaea;Iainarchaeota;Iainarchaeia;Iainarchaeales,0.01031868594693247,Unknown,"It has been observed several places, has a small genome and is similiarly to nanoarcheota belived to be obligate an syntroph or a parasite","Youssef et al, Insights into the metabolism, lifestyle and putative evolutionary history of the novel archaeal phylum ‘Diapherotrites', 2015, https://dx.doi.org/10.1038%2Fismej.2014.141"
FOV-ROV16-R01-O phyloFlash,Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,0.08635780137705683,AO,Aerobic psychro-mesophile abundant in the worlds ocean.,"Konneke., Isolation of an autotrophic ammonia-oxidizing marine archaeon 2005., https://doi.org/10.1038/nature03911"
FOV-ROV16-R01-O phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;(Gammaproteobacteria),0.07036993814914226,,Too diverse to draw any conclusion,
FOV-ROV16-R01-O phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales,0.05158128136305287,SHO,Diverse order including aerobes allthough some have been observed in deap sea sediments (1-2). The likely culprit is sulphide reducing,"1) Garrity et al., Thiotrichales ord. nov†., 2015., https://doi.org/10.1002/9781118960608.obm00103
2) Brock P 649"
FOV-ROV16-R01-O phyloFlash,Eukaryota;SAR;Rhizaria;Cercozoa,0.03652701598786322,Too diverse to draw any conclusion,Ubiquitous marine protazoa,Brock? 
FOV-ROV16-R01-O phyloFlash,Bacteria;(Bacteria);(Bacteria);(Bacteria),0.03547671840354767,Other,,
FOV-ROV16-R01-O phyloFlash,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,0.03185902672423854,Chemoorganotroph,"Meso to psycrophillic, generally chemoorganotrophs",Brock p 529-530
FOV-ROV16-R01-O phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales,0.03174232699264792,NRB / Aerob,"Pretty standard marine bacteria, mesophilic, and believed to be mostly aerobic although they may have capacity to reduce nitrate","Imhof et al, The order Kiloniellales, 2014, 
https://link.springer.com/referenceworkentry/10.1007%2F978-3-642-30197-1_301"
FOV-ROV16-R01-O phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,0.02333994631812347,Too diverse to draw any conclusion,Generally nitrogen fixating bacteria where some have been associated with arscenic rich shallow hydrothermal vents before,"Coneye T, The Family Burkholderiaceae in: The Prokaryotes, 2013., https://doi.org/10.1007/978-3-642-30197-1_239"
FOV-ROV16-R01-O phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales,0.02193954953903606,NRB ,Nitrate reducers that eat steroids ,"Fahrbach et al., Steroidobacter denitrificans gen. nov., sp. nov., a steroidal hormone-degrading gammaproteobacterium, 2008 DOI: 10.1099/ijs.0.65342-0"
FOV-ROV16-R01-O phyloFlash,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales,0.0201890535651768,SHO (?),Generally sulphide oxidising and are often observed in anoxic-oxic transition zones. Maybe do KEGG analysis of campylobacterales bins? Difference between Loke/FOV metabolisms?,1)Brock p. 514
FOV-ROV16-R01-O phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales,0.01995565410199556,Too diverse to draw any conclusion,"Depending on species coul either be acetic acid bacteria or photosynthetic purple-non sulphur bacteria, could also be chemolitho/heterotrophiv","Garrity et al., Rhodospirillales, in Bergey's Manual of Systematics of Archea and Bacteria, 2015 https://doi.org/10.1002/9781118960608.obm00073"
FOV-ROV16-R01-O phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales,0.01925545571245186,Too diverse to draw any conclusion,Diverse order of GN bacteria usually associated with nitrogen fixation and plant-symbiosis. Note that some are methanotrophs and some MnII+ oxidisers have been observed on hydrothermal vents,"Anderson et al., 2008, 
Beck et al, Multiphyletic origins of methylotrophy in Alphaproteobacteria, exemplified by comparative genomics of Lake Washington isolates 2015., https://doi.org/10.1111/1462-2920.12736"
FOV-ROV16-R01-O phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;(Alphaproteobacteria),0.01867195705449877,,,
FOV-ROV16-R01-O phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales,0.01843855759131754,Too diverse to draw any conclusion,Diverse order of g-protes that can be both anaerobic or aerobic,"Garrity
 https://doi.org/10.1002/9781118960608.obm00100"
FOV-ROV16-R01-O phyloFlash,Bacteria;NB1-j;uncultured bacterium;(uncultured bacterium),0.0175049597385926,NRB,"Isolated from deep sea volcanoes(1) and from sponges (2), based purely on the genes present it has been estimated to be nitrate/nitrite reducing; however, as far as I can tell, the presence of these genes have not been considered in the context of the entirety of a characterised genome","1) Coelho et al., Integrated analysis of bacterial and microeukaryotic communities from differentially active mud volcanoes in the Gulf of Cadiz, 2016, https://dx.doi.org/10.1038%2Fsrep35272 
2) de Voogd et al., Bacterial community composition and predicted functional ecology of sponges, sediment and seawater from the thousand islands reef complex, West Java, Indonesia, 2015, https://doi.org/10.1093/femsec/fiv019"
FOV-ROV16-R01-O phyloFlash,Eukaryota;Amorphea;Obazoa;Opisthokonta,0.01692146108063951,,Too diverse to draw any conclusion,
FOV-ROV16-R01-O phyloFlash,Bacteria;Bacteroidota;Bacteroidia;Cytophagales,0.01645466215427704,Fermentative,Generally non-oxygen sensitive and range in the high psychro- to mesophillic range,"Reichenbach 2006, in: The Prokaryotes, https://doi.org/10.1007/0-387-30747-8_20 "
FOV-ROV16-R01-O phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Beggiatoales,0.01622126269109581,SHO,Can be both anaerobic or aerobic sulphide oxidser and generally form a substantial part of microbial mats around hydrothermal vents and has also more recently been observed to reduce hydrogen (2),"Rosenberg et al, The Prokaryotes – Other Major Lineages of Bacteria and the Archaea, p21
 DOI 10.1007/978-3-642-38954-2_143
2) Kreutzmann et al., Oxidation of Molecular Hydrogen by a Chemolithoautotrophic Beggiatoa Strain, 2016, 
https://dx.doi.org/10.1128%2FAEM.03818-15"
FOV-ROV16-R01-O phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales,0.01505426537518964,,Too diverse to draw any conclusion,Brock p 509
FOV-ROV16-R01-O phyloFlash,Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales,0.01295367020655852,NRB ,Chemoorganotroph observed to grown on d-xylose under anaerobic conditions,"1) Fukunaga., Phycisphaerales†, In: Bergeyæs Manual of systematics of Archaea and Bacteria, 2019, https://doi.org/10.1002/9781118960608.obm00142"
FOV-ROV16-R01-O phyloFlash,Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales,0.01260357101178667,Aerobic heterotroph,"Another one that has been reported a bunch, mostly in the last two years, but not, as far as I can tell properly characterised. It has however been associated with growht in crabs and production of antibioitics (1), and allthough most of the genuses (geni?) that have been identified, the few that has been characterised are all aerobic heterotrophs","1) Deng et al., Rapid environmental change shapes pond water microbial community structure and function, affecting mud crab (Scylla paramamosain) survivability, 2020, https://doi.org/10.1007/s00253-019-10328-w
2) Nierychlo et al., MiDAS 3: An ecosystem-specific reference database, taxonomy and knowledge platform for activated sludge and anaerobic digesters reveals species-level microbiome composition of activated sludge, 2020, https://www.midasfieldguide.com/guide/search/filter/order/Microtrichales"
FOV-ROV16-R01-O phyloFlash,Bacteria;Nitrospirota;Nitrospiria;Nitrospirales,0.0121367720854242,Too diverse to draw any conclusion,"Diverse groups of nitrifyin bacteria, aerobic and acidophilic iron oxidising bacteria, and thermophillic hydrogen oxidising sulphate reducers ","Daims H.  The Family Nitrospiraceae ln: The Prokaryotes., p 733"
FOV-ROV16-R01-O phyloFlash,Eukaryota;SAR;Rhizaria;Retaria,0.01202007235383359,Too diverse to draw any conclusion,"Closely related to Cercazoa, and at least some of them are likely to rely on microalgea as photosymbionts, and have been postulated to reside in the photic zone of the ocean","Biard et al., Biogeography and diversity of Collodaria (Radiolaria) in the global ocean, 2017. 
https://doi.org/10.1038/ismej.2017.12"
FOV-ROV16-R01-O phyloFlash,Eukaryota;Discoba;Discicristata;Euglenozoa,0.01178667289065235,Too diverse to draw any conclusion,"Allthough many are symbionts and have been observed in anoxic sediments, (1) there are several species which are free living and or phototrophic","1) Yubuki and Leander, Diversity and Evolutionary History of the Symbiontida (Euglenozoa), https://doi.org/10.3389/fevo.2018.00100
2) Farmer, Euglenozoa, 2009 
https://doi.org/10.1016/B978-012373944-5.00252-2"
FOV-ROV16-R01-O phyloFlash,Bacteria;NB1-j;(NB1-j);(NB1-j),0.01096977476951803,NRB,"Isolated from deep sea volcanoes(1) and from sponges (2), based purely on the genes present it has been estimated to be nitrate/nitrite reducing; however, as far as I can tell, the presence of these genes have not been considered in the context of the entirety of a characterised genome","1) Coelho et al., Integrated analysis of bacterial and microeukaryotic communities from differentially active mud volcanoes in the Gulf of Cadiz, 2016, https://dx.doi.org/10.1038%2Fsrep35272 
2) de Voogd et al., Bacterial community composition and predicted functional ecology of sponges, sediment and seawater from the thousand islands reef complex, West Java, Indonesia, 2015, https://doi.org/10.1093/femsec/fiv019"
FOV-ROV16-R01-O phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales,0.01096977476951803,Chemoorganotroph,"Broad gorup of mesophilic, aerobic and chemoorgantrophic organisms, many of which are oligotrophic","Spring et al, A taxonomic framework for emerging groups of ecologically important marine gammaproteobacteria based on the reconstruction of evolutionary relationships using genome-scale data, 2015, https://doi.org/10.3389/fmicb.2015.00281"
FOV-ROV16-R01-O phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;JTB23,0.01038627611156494,SHO,Deep ocean candidate order 1) and is another which is commonly reported but poorly characterised. In its principial paper it is most closely related to a sulfur oxidiser (2),"Peoples et al, Microbial Community Diversity Within Sediments from Two Geographically Separated Hadal Trenches, 2019
2) Li et al, Microbial Diversity in Sediments Collected from the Deepest Cold-Seep Area, the Japan Trench, 1999"
FOV-ROV16-R02-I phyloFlash,Eukaryota;Amorphea;Obazoa;Opisthokonta,0.2564053353804817,,Too diverse to draw any conclusion,
FOV-ROV16-R02-I phyloFlash,Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,0.1247001247481048,AO,Aerobic psychro-mesophile abundant in the worlds ocean.,"Konneke., Isolation of an autotrophic ammonia-oxidizing marine archaeon 2005., https://doi.org/10.1038/nature03911"
FOV-ROV16-R02-I phyloFlash,Bacteria;Firmicutes;Bacilli;Lactobacillales,0.09116207657614432,Fermentative,Diverse group of acid resistant carbohydrate fermenting bacteria with lactic acid as an end product,Brock 
FOV-ROV16-R02-I phyloFlash,Bacteria;Gemmatimonadota;PAUC43f marine benthic group;uncultured bacterium,0.07005085884272143,Unknown,"Often reported, doesn't appear to be well understood","1) Chen et al ., Diversity, Biogeography, and Biodegradation Potential of Actinobacteria in the Deep-Sea Sediments along the Southwest Indian Ridge , 2016,  https://doi.org/10.3389/fmicb.2016.01340 "
FOV-ROV16-R02-I phyloFlash,Bacteria;(Bacteria);(Bacteria);(Bacteria),0.03488148930045101,Other,,
FOV-ROV16-R02-I phyloFlash,Bacteria;Chloroflexi;Dehalococcoidia;S085,0.03157086651952788,SHO,Interesting classs due to its ability to grow only on heavilly halogenated organic compounds (1). Generally accepted to be Hydrogen oxidising,"1) Maymo-Gatell et al., Isolation of a Bacterium That Reductively Dechlorinates Tetrachloroethene to Ethene., 1997, DOI: 10.1126/science.276.5318.1568
2) Nijenhuis and Zinder., Characterization of hydrogenase and reductive dehalogenase activities of Dehalococcoides ethenogenes strain 195, 2005  DOI: 10.1128/AEM.71.3.1664-1667.2005"
FOV-ROV16-R02-I phyloFlash,Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast,0.0304673255925535,Contam?,Why would there be phototrophs?,
FOV-ROV16-R02-I phyloFlash,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales,0.02758852317435947,Contam?,Generally anaerobic faculative parasites that are named due to their abnormal ability to synthesise propionic acid,Brock? 
FOV-ROV16-R02-I phyloFlash,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,0.02255061894251991,Fermentative,Strict anaerobes which are generally fermentative,Brock 528-529
FOV-ROV16-R02-I phyloFlash,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales,0.01588139334037041,Fermentative,"Obligate anerobes that are generally diverse in their fermentation end products (1), they have been associated with a diverse group of human diseases including colon cancer (2). This might be in part to their ability to act as nucleation sites for biofilms","1) Brock P?
2) Okuda et al., Synergy in biofilm formation between Fusobacterium nucleatum and Prevotella species, 2011
https://doi.org/10.1016/j.anaerobe.2011.09.003"
FOV-ROV16-R02-I phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;(Alphaproteobacteria),0.0150177526149122,,,
FOV-ROV16-R02-I phyloFlash,Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales,0.01420209192975722,Too diverse to draw any conclusion,"Or more accurately, they are believed to be individually metabolicly capable to survive on a variety of nutrientes, although they are generally aerobic","1) DeBuyn et al., Global biogeography and quantitative seasonal dynamics of Gemmatimonadetes in soil. 2011, 10.1128/AEM.05005-11
2) Zhang et al 2003"
FOV-ROV16-R02-I phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,0.01410613184915075,Too diverse to draw any conclusion,Generally nitrogen fixating bacteria where some have been associated with arscenic rich shallow hydrothermal vents before,"Coneye T, The Family Burkholderiaceae in: The Prokaryotes, 2013., https://doi.org/10.1007/978-3-642-30197-1_239"
FOV-ROV16-R02-I phyloFlash,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales,0.01391421168793782,Fermentative ?,"Extremely interesting in the context of bioprospecting, as they are responsible for 1000's of secondary metabolites that have been crucial for the biotechnology, including antibiotics (1).","Duncan et al., Exploring the diversity and metabolic potential of actinomycetes from temperate marine sediments from Newfoundland, Canada, 2015, 
https://doi.org/10.1007/s10295-014-1529-x"
FOV-ROV16-R02-I phyloFlash,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales,0.01367431148642165,Chemoorganotroph,Diverse group of generally aerobic chemoorganotrophs ,"Goodfellow, M. and Jones, Corynebacteriales ord. nov.† ., https://doi.org/10.1002/9781118960608.obm00009 2015"
FOV-ROV16-R02-I phyloFlash,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales,0.01353037136551195,Aerobic Heterotroph,Diverse group generally observed to be aerobic heterotrophs surivivng of sugats,Brock? 
FOV-ROV16-R02-I phyloFlash,Eukaryota;Archaeplastida;Chloroplastida;Charophyta,0.01165914979368583,Algea,Diverse group of marine algea believed to be the precursor for all land plants,"De Vries 2018, Plant evolution: landmarks on the path to terrestrial life, 2018"
FOV-ROV16-R02-I phyloFlash,Bacteria;Actinobacteriota;Actinobacteria;(Actinobacteria),0.01055560886671145,Heterotrophs,"Generally heterotrophs, but extremely diverse group",Broc
FOV-ROV16-R02-M phyloFlash,Archaea;Euryarchaeota;Methanococci;Methanococcales,0.2311032365932174,Methanogenic,"Strict anaerobes generally mesophiles but extremophiles (in almost every direction; psychro, thermo, h.thermo, acido, and halo exist",Brock 548-549
FOV-ROV16-R02-M phyloFlash,Bacteria;Desulfobacterota;Thermodesulfobacteria;Thermodesulfobacteriales,0.08312329997754099,SRB ,"Thermophillic, Sulphate reducing bacteria","Hatchikian, Olviier and Garcia"
FOV-ROV16-R02-M phyloFlash,Bacteria;Aquificota;Aquificae;Hydrogenothermales,0.06660344870611135,SHO,Aerobic or microaerophilic sulphide(ite) reducers with oxygen as terminal receptor,"Gupta R, The Phylum Aquificae In: The Prokaryotes p 417 https://doi.org/10.1007/978-3-642-38954-2_119"
FOV-ROV16-R02-M phyloFlash,Archaea;Halobacterota;Archaeoglobi;Archaeoglobales,0.05946647368552392,SRB ,Hyperthermophile,1) Brock p 551
FOV-ROV16-R02-M phyloFlash,Bacteria;Aquificota;Desulfurobacteriia;Desulfurobacteriales,0.04386993736431014,SRB,,Thoetkiattikul 2017 
FOV-ROV16-R02-M phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales,0.04027649539590248,MO,"Type I methanotrophs, (1) dominent where methane is limiting and copper/nitrate levels are high. Can be both mesophilic to thermophilic (2)","1) Hanson & Hanson, Methanotrophic bacteria, 1996

2) Orata et al., Phylogenomic Analysis of the Gammaproteobacterial Methanotrophs (Order Methylococcales) Calls for the Reclassification of Members at the Genus and Species Levels, 2018
https://doi.org/10.3389/fmicb.2018.03162"
FOV-ROV16-R02-M phyloFlash,Bacteria;(Bacteria);(Bacteria);(Bacteria),0.0381553664562174,Other,,
FOV-ROV16-R02-M phyloFlash,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales,0.03733186933845731,Chemoorganotroph,"Interestingly, one of the only organisms that do not have single strand binding proteins, which presumably have been displaced duriv evolutiuon by more thermostable double-strand-binding proteins. Also might have some intresting C-fixing pathways","Jay et al., The distribution, diversity and function of predominant Thermoproteales in high-temperature environments of Yellowstone National Park., 2016,  doi:10.1111/1462-2920.13366"
FOV-ROV16-R02-M phyloFlash,Archaea;Euryarchaeota;Thermococci;Thermococcales,0.03126793601676939,Fermentative,Stricti anerobes hypothesised to be fermentative heterotrphs that are dependent on sulphur reduction,"1) Bertoldo, C. Antranikiam, G. The Order Thermococcales, in The Prokaryotes, p 69-81,  2006
2) Lepage et al., Molecular Diversity of New Thermococcales Isolates from a Single Area of Hydrothermal Deep-Sea Vents as Revealed by Randomly Amplified Polymorphic DNA Fingerprinting and 16S rRNA Gene Sequence Analysis, 2004, doi:10.1128/AEM.70.3.1277-1286.2004"
FOV-ROV16-R02-M phyloFlash,Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales,0.03009507648541412,SRB,"Obligate Anaerobes, mostly mesophilic with some thermophiles. Some are magnetotatctile","1) Keuver, Galushko Desulfovibrio, in Bergey's Manual of systematics od Archea and Bacteria, 2019 https://doi.org/10.1002/9781118960608.gbm01035.pub2
2) Rabus  et al., A Post-Genomic View of the Ecophysiology, Catabolism and Biotechnological Relevance of Sulphate-Reducing Prokaryotes, 2015., 10.1016/bs.ampbs.2015.05.002"
FOV-ROV16-R02-M phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;(Gammaproteobacteria),0.02744990392533626,,Too diverse to draw any conclusion,
FOV-ROV16-R02-M phyloFlash,Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales,0.02502932148828388,SRB ,Strick anaerobe So reducers ,Brock 559
FOV-ROV16-R02-M phyloFlash,Bacteria;Thermotogota;Thermotogae;Thermotogales,0.02290819254859881,Fermentative,"Strick anaerobe with acetate, CO2 and hydrogen as metabolites of glucose fermentation. Inhibited by H2","Bhandari and Gupta,  The Phylum Thermotogae, in: The Prokaryotes, p 489 - 498"
FOV-ROV16-R02-M phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,0.01861602575300077,Too diverse to draw any conclusion,Generally nitrogen fixating bacteria where some have been associated with arscenic rich shallow hydrothermal vents before,"Coneye T, The Family Burkholderiaceae in: The Prokaryotes, 2013., https://doi.org/10.1007/978-3-642-30197-1_239"
FOV-ROV16-R02-M phyloFlash,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales,0.01614553439972051,SHO (?),Generally sulphide oxidising and are often observed in anoxic-oxic transition zones. Maybe do KEGG analysis of campylobacterales bins? Difference between Loke/FOV metabolisms?,1)Brock p. 514
FOV-ROV16-R02-M phyloFlash,Archaea;(Archaea);(Archaea);(Archaea),0.01502258378459312,Other,,
